1.,20.,1.
4.,12.,0.
2.,12.,2.
5.,0.,0.
2.,0.,0.
1.,0.,39.
2.,1.,0.
5.,0.,49.
3.,0.,45.
5.,0.,1.
4.,13.,0.
2.,0.,1.
1.,17.,0.
5.,0.,0.
2.,0.,0.
5.,0.,40.
4.,15.,0.
1.,0.,36.
5.,0.,1.
4.,17.,0.
1.,14.,1.
3.,0.,41.
4.,11.,1.
2.,13.,0.
4.,14.,0.
1.,12.,3.
2.,0.,1.
3.,0.,37.
4.,21.,0.
4.,9.,1.
1.,0.,0.
1.,0.,47.
4.,15.,0.
4.,8.,0.
4.,12.,0.
2.,0.,1.
3.,0.,42.
3.,0.,44.
2.,13.,1.
3.,0.,46.
2.,0.,0.
5.,0.,45.
5.,0.,55.
1.,0.,35.
3.,0.,47.
2.,0.,1.
1.,16.,0.
5.,0.,34.
2.,11.,2.
3.,0.,28.
3.,0.,51.
4.,12.,1.
3.,0.,41.
2.,0.,0.
4.,15.,0.
4.,12.,1.
4.,9.,2.
5.,0.,1.
3.,0.,45.
4.,8.,0.
2.,0.,1.
4.,10.,1.
1.,0.,48.
5.,0.,1.
3.,0.,33.
3.,0.,58.
3.,0.,34.
2.,11.,0.
1.,13.,0.
4.,13.,0.
2.,0.,0.
4.,9.,0.
4.,16.,0.
4.,18.,2.
1.,9.,0.
1.,0.,30.
3.,0.,38.
2.,15.,0.
3.,0.,25.
4.,6.,1.
3.,0.,41.
3.,0.,30.
5.,0.,0.
3.,0.,57.
2.,0.,0.
5.,0.,0.
5.,0.,0.
5.,0.,1.
2.,1.,1.
5.,0.,0.
3.,0.,38.
2.,0.,3.
2.,14.,0.
4.,15.,2.
2.,14.,0.
2.,0.,1.
4.,24.,1.
3.,0.,32.
5.,0.,33.
2.,0.,1.
1.,0.,52.
3.,0.,49.
2.,11.,1.
2.,0.,0.
5.,0.,0.
3.,0.,43.
3.,0.,50.
3.,0.,44.
5.,1.,1.
4.,13.,0.
2.,8.,0.
5.,0.,2.
3.,0.,54.
5.,0.,2.
4.,8.,4.
4.,13.,1.
5.,0.,51.
5.,0.,49.
2.,11.,0.
3.,0.,45.
4.,18.,1.
2.,16.,0.
1.,0.,37.
3.,0.,39.
5.,0.,0.
3.,1.,29.
4.,10.,43.
2.,12.,1.
4.,11.,2.
5.,0.,0.
1.,8.,1.
3.,0.,42.
5.,0.,1.
5.,0.,1.
3.,0.,39.
4.,14.,3.
4.,14.,0.
5.,0.,0.
4.,14.,2.
3.,0.,41.
1.,0.,46.
3.,0.,47.
5.,0.,0.
4.,10.,1.
5.,0.,0.
4.,14.,2.
3.,0.,46.
4.,10.,1.
5.,0.,33.
3.,0.,45.
1.,0.,31.
1.,0.,34.
5.,0.,37.
2.,10.,1.
5.,0.,0.
3.,0.,47.
5.,0.,48.
1.,11.,1.
4.,17.,0.
4.,19.,0.
5.,0.,2.
5.,0.,1.
3.,0.,47.
3.,0.,32.
2.,14.,1.
5.,0.,0.
5.,0.,52.
1.,1.,49.
1.,0.,0.
4.,12.,0.
5.,0.,40.
