9.,16.,1.
9.,12.,1.
8.,0.,1.
7.,6.,0.
10.,0.,49.
6.,12.,1.
9.,15.,1.
8.,0.,0.
9.,17.,1.
6.,12.,0.
9.,23.,0.
10.,0.,49.
8.,0.,1.
7.,0.,45.
9.,11.,0.
8.,0.,55.
8.,0.,53.
10.,0.,45.
8.,0.,48.
6.,0.,1.
6.,0.,0.
8.,0.,2.
6.,0.,0.
9.,11.,0.
7.,0.,62.
6.,0.,0.
8.,1.,0.
10.,0.,38.
10.,0.,48.
8.,0.,52.
7.,12.,0.
8.,0.,40.
10.,0.,34.
8.,0.,0.
6.,11.,2.
10.,0.,45.
9.,14.,0.
10.,0.,49.
6.,17.,0.
6.,14.,0.
6.,14.,1.
10.,0.,46.
8.,1.,0.
10.,0.,45.
7.,0.,49.
8.,1.,0.
7.,0.,43.
6.,0.,0.
8.,0.,0.
8.,0.,1.
9.,15.,0.
7.,0.,36.
7.,0.,42.
6.,0.,0.
10.,0.,53.
9.,12.,0.
9.,19.,0.
6.,0.,0.
8.,0.,3.
6.,0.,0.
6.,0.,0.
9.,12.,0.
6.,0.,0.
7.,0.,40.
7.,10.,0.
8.,0.,3.
10.,0.,42.
6.,0.,0.
10.,0.,46.
6.,0.,1.
10.,1.,46.
10.,0.,55.
6.,12.,1.
7.,0.,40.
7.,15.,0.
9.,12.,0.
10.,0.,45.
6.,17.,0.
8.,0.,2.
6.,17.,0.
6.,0.,1.
8.,0.,0.
7.,0.,30.
7.,16.,1.
6.,0.,1.
9.,20.,1.
7.,1.,0.
8.,0.,1.
8.,1.,0.
9.,10.,0.
10.,15.,0.
8.,0.,0.
9.,12.,0.
9.,15.,0.
10.,0.,58.
10.,18.,1.
9.,16.,0.
6.,0.,2.
8.,0.,38.
10.,0.,51.
9.,17.,2.
10.,0.,45.
6.,0.,0.
7.,0.,44.
8.,0.,42.
8.,0.,0.
7.,4.,0.
10.,0.,39.
9.,23.,1.
9.,13.,0.
7.,0.,50.
10.,0.,49.
8.,0.,0.
7.,11.,2.
6.,0.,2.
10.,0.,52.
8.,0.,38.
9.,24.,0.
9.,21.,0.
8.,0.,40.
9.,20.,0.
7.,15.,1.
8.,0.,0.
8.,0.,1.
9.,22.,0.
6.,9.,2.
9.,18.,0.
6.,16.,0.
9.,13.,2.
7.,14.,0.
9.,17.,0.
8.,1.,49.
10.,0.,52.
6.,0.,0.
8.,0.,1.
9.,15.,0.
10.,0.,49.
7.,0.,37.
7.,14.,1.
7.,1.,37.
9.,17.,0.
9.,14.,0.
7.,0.,46.
8.,0.,2.
8.,0.,43.
8.,0.,51.
7.,0.,0.
8.,0.,0.
10.,0.,55.
8.,0.,1.
9.,10.,1.
8.,0.,2.
7.,10.,0.
6.,0.,1.
7.,1.,43.
6.,0.,0.
8.,0.,49.
6.,11.,0.
9.,16.,0.
8.,0.,0.
9.,14.,0.
8.,0.,2.
7.,11.,0.
8.,1.,37.
8.,0.,40.
7.,1.,39.
9.,15.,0.
7.,12.,0.
9.,16.,0.
7.,4.,0.
9.,11.,0.
9.,17.,0.
9.,20.,1.
10.,0.,44.
8.,0.,39.
6.,0.,1.
8.,0.,43.
10.,0.,46.
8.,0.,45.
6.,0.,1.
6.,0.,0.
7.,9.,3.
8.,0.,38.
9.,20.,0.
7.,9.,0.
8.,0.,1.
9.,14.,0.
7.,0.,39.
8.,0.,0.
9.,16.,0.
10.,0.,48.
8.,0.,46.
9.,23.,0.
6.,0.,0.
6.,15.,1.
8.,0.,40.
7.,12.,0.
7.,17.,1.
9.,18.,0.
6.,0.,0.
10.,0.,47.
8.,0.,36.
10.,0.,47.
9.,15.,1.
9.,16.,0.
10.,0.,41.
7.,11.,1.
9.,14.,1.
9.,14.,0.
10.,0.,40.
8.,0.,1.
8.,0.,42.
10.,0.,40.
8.,0.,0.
6.,0.,1.
8.,0.,44.
8.,0.,0.
6.,0.,1.
10.,0.,37.
6.,0.,49.
7.,10.,0.
7.,7.,2.
6.,0.,0.
10.,0.,58.
10.,0.,44.
7.,0.,42.
6.,12.,0.
10.,0.,45.
7.,0.,52.
7.,13.,1.
6.,0.,0.
9.,20.,0.
10.,0.,42.
10.,1.,48.
9.,11.,0.
9.,16.,0.
10.,0.,50.
6.,0.,0.
8.,0.,0.
6.,15.,0.
10.,0.,38.
10.,0.,38.
7.,0.,48.
7.,12.,0.
9.,14.,0.
8.,0.,52.
7.,0.,45.
7.,15.,0.
6.,10.,1.
10.,0.,34.
8.,0.,0.
7.,15.,1.
6.,0.,0.
6.,0.,0.
10.,0.,44.
6.,0.,2.
6.,6.,1.
10.,0.,45.
7.,7.,0.
10.,0.,49.
8.,0.,0.
6.,0.,1.
6.,0.,3.
7.,14.,1.
10.,0.,56.
8.,0.,40.
8.,0.,44.
9.,10.,1.
10.,0.,30.
9.,9.,46.
6.,18.,0.
10.,0.,67.
6.,0.,34.
6.,13.,1.
10.,0.,41.
7.,0.,45.
9.,18.,4.
9.,15.,0.
9.,21.,0.
7.,10.,1.
7.,5.,0.
7.,0.,38.
10.,0.,55.
9.,19.,0.
6.,0.,0.
9.,12.,3.
10.,0.,58.
7.,0.,49.
9.,15.,1.
10.,0.,43.
9.,14.,0.
9.,14.,1.
7.,0.,52.
8.,0.,59.
7.,0.,50.
8.,0.,36.
10.,0.,51.
8.,1.,39.
7.,0.,53.
7.,0.,45.
9.,14.,1.
8.,0.,1.
10.,0.,43.
9.,17.,0.
8.,0.,2.
9.,16.,0.
6.,0.,1.
6.,12.,1.
7.,0.,47.
9.,17.,0.
10.,0.,53.
9.,24.,0.
7.,0.,37.
10.,0.,41.
10.,0.,53.
8.,0.,42.
10.,0.,43.
7.,0.,42.
9.,14.,1.
6.,17.,0.
7.,0.,39.
7.,0.,42.
8.,0.,47.
7.,11.,2.
7.,0.,37.
6.,1.,1.
9.,17.,2.
8.,22.,0.
8.,0.,46.
6.,14.,0.
7.,13.,0.
9.,14.,0.
9.,14.,1.
9.,13.,0.
10.,0.,44.
7.,0.,48.
8.,0.,49.
10.,0.,49.
7.,0.,48.
7.,7.,0.
10.,0.,38.
8.,0.,0.
6.,1.,2.
8.,0.,39.
10.,0.,47.
6.,0.,1.
7.,0.,46.
7.,9.,1.
6.,10.,2.
8.,0.,1.
8.,0.,3.
7.,17.,0.
6.,21.,1.
10.,0.,51.
8.,0.,40.
9.,16.,0.
9.,15.,0.
6.,0.,1.
9.,26.,0.
8.,0.,45.
9.,13.,1.
7.,0.,47.
7.,1.,36.
6.,10.,1.
10.,0.,41.
9.,14.,0.
8.,0.,40.
10.,0.,42.
8.,0.,1.
6.,12.,1.
7.,0.,28.
9.,17.,0.
7.,16.,2.
9.,16.,0.
10.,0.,49.
10.,0.,41.
8.,0.,56.
9.,19.,1.
9.,14.,1.
10.,0.,40.
10.,0.,42.
7.,0.,45.
7.,0.,47.
7.,0.,37.
10.,0.,51.
8.,0.,0.
8.,0.,41.
9.,15.,0.
7.,0.,0.
8.,0.,0.
10.,0.,49.
7.,19.,0.
9.,14.,0.
6.,0.,0.
10.,0.,39.
6.,23.,0.
6.,17.,1.
6.,12.,0.
7.,18.,1.
9.,18.,0.
9.,15.,0.
10.,0.,43.
10.,0.,53.
9.,14.,0.
8.,0.,1.
10.,1.,47.
8.,0.,36.
8.,0.,43.
6.,0.,0.
7.,0.,43.
8.,0.,0.
6.,0.,2.
7.,16.,0.
8.,0.,0.
10.,0.,46.
10.,0.,50.
10.,0.,40.
6.,16.,0.
6.,10.,0.
6.,0.,1.
9.,11.,1.
6.,0.,0.
8.,0.,46.
6.,0.,0.
6.,15.,0.
9.,19.,0.
7.,13.,1.
10.,0.,51.
7.,0.,54.
8.,0.,40.
10.,0.,43.
10.,0.,51.
9.,13.,0.
9.,19.,0.
9.,11.,0.
7.,9.,1.
10.,0.,45.
8.,0.,1.
7.,0.,48.
7.,0.,38.
10.,0.,50.
7.,0.,41.
7.,0.,30.
6.,0.,0.
7.,11.,0.
9.,14.,1.
9.,14.,0.
6.,12.,1.
8.,0.,0.
6.,0.,0.
9.,10.,0.
8.,0.,42.
6.,0.,1.
9.,16.,0.
8.,0.,34.
10.,0.,38.
8.,0.,40.
6.,0.,1.
9.,18.,0.
7.,0.,56.
9.,20.,0.
10.,0.,46.
7.,0.,37.
10.,0.,38.
7.,0.,40.
9.,20.,0.
7.,0.,52.
9.,13.,0.
8.,0.,42.
8.,0.,48.
8.,0.,38.
8.,0.,0.
7.,7.,0.
8.,0.,0.
8.,0.,0.
8.,0.,41.
6.,7.,0.
9.,20.,2.
7.,12.,0.
6.,0.,0.
8.,0.,2.
9.,11.,0.
8.,0.,1.
9.,13.,0.
7.,0.,0.
10.,0.,52.
10.,0.,54.
6.,11.,2.
7.,10.,2.
7.,19.,0.
6.,10.,1.
7.,0.,39.
10.,0.,41.
10.,0.,36.
9.,16.,2.
10.,0.,53.
6.,14.,0.
6.,7.,1.
10.,0.,42.
6.,0.,3.
8.,0.,47.
7.,7.,0.
6.,12.,0.
7.,11.,0.
6.,17.,0.
10.,0.,45.
8.,0.,37.
7.,0.,38.
6.,16.,1.
6.,0.,0.
6.,0.,0.
7.,18.,0.
10.,0.,36.
9.,16.,0.
10.,0.,53.
9.,19.,0.
6.,0.,0.
6.,0.,2.
8.,0.,0.
9.,20.,0.
10.,0.,52.
8.,0.,43.
7.,0.,56.
9.,13.,0.
7.,11.,0.
8.,0.,47.
9.,10.,48.
8.,1.,1.
9.,12.,1.
10.,0.,52.
9.,16.,0.
6.,0.,0.
10.,0.,41.
