10.,0.,41.
7.,0.,0.
6.,0.,0.
10.,0.,30.
8.,0.,0.
7.,0.,37.
7.,0.,40.
10.,0.,55.
8.,0.,1.
9.,10.,0.
7.,0.,49.
7.,0.,50.
8.,0.,49.
6.,18.,0.
7.,1.,0.
8.,0.,50.
9.,14.,0.
8.,0.,2.
8.,0.,42.
10.,0.,40.
8.,1.,0.
8.,0.,0.
9.,15.,0.
8.,0.,0.
7.,0.,60.
6.,0.,0.
8.,0.,51.
8.,1.,43.
6.,10.,0.
10.,0.,48.
6.,0.,0.
9.,10.,1.
7.,0.,40.
10.,0.,40.
6.,1.,0.
9.,14.,0.
8.,1.,1.
8.,0.,52.
6.,0.,0.
8.,0.,1.
7.,0.,40.
10.,0.,48.
6.,0.,0.
9.,23.,1.
8.,0.,1.
8.,0.,0.
9.,19.,0.
6.,0.,2.
9.,13.,1.
6.,0.,0.
6.,0.,1.
6.,5.,1.
8.,0.,0.
6.,0.,0.
9.,12.,0.
6.,11.,0.
8.,0.,33.
10.,0.,53.
7.,13.,0.
7.,8.,0.
9.,27.,0.
10.,0.,41.
6.,0.,0.
6.,9.,0.
8.,0.,0.
9.,27.,0.
10.,0.,44.
7.,0.,2.
6.,13.,0.
6.,0.,1.
7.,0.,0.
7.,18.,0.
6.,0.,0.
6.,0.,0.
10.,0.,49.
6.,0.,2.
7.,0.,51.
6.,13.,0.
6.,1.,0.
9.,24.,1.
9.,17.,0.
6.,0.,5.
6.,0.,0.
10.,0.,45.
6.,12.,1.
8.,1.,0.
8.,0.,0.
6.,0.,0.
9.,12.,0.
10.,0.,56.
10.,0.,53.
10.,0.,45.
7.,0.,45.
7.,12.,0.
8.,0.,46.
8.,0.,0.
6.,1.,0.
8.,14.,1.
7.,1.,43.
8.,0.,2.
9.,15.,0.
9.,14.,0.
10.,0.,39.
10.,0.,44.
10.,0.,43.
7.,17.,1.
10.,0.,35.
8.,0.,59.
8.,0.,0.
6.,0.,0.
10.,0.,49.
7.,1.,2.
8.,0.,32.
8.,0.,0.
10.,0.,43.
10.,0.,41.
10.,0.,42.
10.,0.,57.
10.,0.,57.
7.,8.,0.
10.,0.,45.
9.,18.,1.
10.,0.,32.
10.,0.,49.
7.,0.,0.
8.,0.,1.
6.,12.,0.
8.,0.,1.
10.,0.,43.
6.,12.,0.
6.,9.,1.
6.,0.,1.
7.,16.,0.
6.,0.,1.
9.,16.,0.
10.,0.,45.
7.,0.,50.
9.,17.,0.
7.,0.,39.
9.,15.,2.
8.,0.,0.
6.,17.,0.
7.,0.,40.
9.,20.,1.
6.,21.,1.
6.,16.,1.
9.,15.,0.
10.,0.,51.
9.,17.,1.
7.,16.,0.
6.,17.,0.
6.,12.,0.
10.,0.,49.
8.,0.,0.
7.,0.,37.
7.,0.,37.
10.,0.,1.
6.,0.,1.
7.,1.,1.
7.,18.,3.
7.,0.,1.
6.,0.,1.
7.,0.,62.
8.,0.,35.
10.,0.,40.
10.,0.,54.
10.,0.,41.
10.,0.,42.
9.,19.,1.
6.,0.,1.
9.,14.,0.
9.,14.,0.
9.,18.,0.
10.,0.,38.
7.,0.,51.
7.,0.,0.
8.,1.,0.
9.,8.,0.
10.,0.,45.
8.,0.,42.
6.,0.,1.
9.,16.,0.
10.,1.,37.
10.,0.,42.
8.,0.,0.
8.,1.,46.
8.,0.,1.
10.,1.,37.
8.,0.,50.
6.,0.,1.
6.,18.,2.
8.,1.,55.
10.,0.,41.
8.,0.,0.
7.,12.,1.
6.,0.,0.
8.,0.,52.
8.,0.,1.
7.,0.,57.
10.,0.,46.
9.,19.,0.
10.,0.,45.
10.,0.,41.
6.,15.,0.
10.,0.,43.
6.,14.,1.
10.,0.,53.
10.,0.,37.
6.,12.,1.
10.,0.,46.
6.,0.,0.
10.,0.,46.
8.,0.,1.
9.,23.,0.
8.,0.,0.
7.,14.,0.
10.,0.,44.
7.,9.,0.
9.,8.,1.
10.,0.,40.
9.,15.,0.
10.,0.,37.
6.,0.,0.
8.,0.,0.
9.,23.,0.
7.,0.,51.
6.,0.,0.
8.,0.,40.
6.,11.,0.
7.,12.,1.
9.,17.,1.
9.,11.,0.
6.,0.,0.
7.,0.,0.
7.,0.,1.
10.,0.,54.
8.,0.,39.
7.,0.,45.
9.,17.,1.
6.,0.,0.
8.,0.,0.
10.,0.,48.
6.,0.,0.
6.,13.,0.
8.,0.,1.
9.,13.,0.
6.,16.,0.
8.,0.,1.
9.,14.,1.
10.,0.,27.
6.,0.,2.
9.,12.,1.
8.,0.,42.
10.,0.,50.
7.,0.,0.
10.,0.,51.
10.,0.,50.
10.,0.,32.
8.,0.,50.
6.,19.,1.
9.,13.,0.
7.,24.,0.
8.,0.,0.
7.,12.,0.
7.,0.,35.
7.,19.,1.
7.,21.,0.
10.,0.,42.
10.,0.,33.
6.,0.,0.
9.,14.,0.
9.,12.,1.
9.,15.,0.
9.,13.,0.
7.,0.,47.
8.,0.,46.
6.,0.,1.
7.,0.,2.
6.,0.,1.
6.,16.,0.
10.,0.,49.
7.,13.,1.
10.,0.,48.
6.,14.,0.
7.,0.,47.
8.,0.,40.
7.,0.,40.
9.,9.,0.
7.,0.,46.
8.,0.,0.
6.,0.,1.
8.,0.,0.
6.,0.,1.
7.,0.,58.
6.,12.,1.
10.,1.,50.
8.,0.,53.
8.,0.,2.
7.,20.,1.
7.,13.,0.
10.,0.,41.
10.,0.,39.
8.,0.,0.
9.,15.,0.
6.,0.,0.
8.,0.,55.
8.,0.,0.
7.,17.,0.
8.,0.,1.
6.,0.,0.
6.,0.,0.
8.,0.,1.
10.,0.,30.
10.,0.,40.
7.,17.,0.
6.,0.,3.
9.,11.,0.
6.,15.,0.
8.,0.,48.
8.,1.,0.
7.,0.,0.
10.,0.,50.
10.,0.,45.
6.,0.,1.
6.,13.,0.
7.,0.,45.
7.,0.,38.
10.,0.,46.
7.,13.,0.
8.,1.,0.
10.,0.,41.
9.,14.,0.
6.,0.,1.
7.,11.,0.
7.,11.,0.
6.,0.,1.
7.,10.,0.
7.,0.,40.
10.,0.,39.
8.,0.,0.
10.,0.,49.
6.,12.,0.
9.,15.,1.
6.,17.,0.
9.,13.,0.
8.,0.,32.
10.,0.,42.
7.,1.,45.
7.,17.,1.
9.,10.,2.
10.,0.,44.
8.,0.,47.
10.,0.,54.
8.,0.,0.
9.,22.,0.
6.,13.,1.
8.,0.,46.
6.,0.,0.
10.,0.,43.
8.,0.,0.
8.,0.,45.
8.,0.,37.
6.,18.,1.
7.,0.,39.
8.,0.,0.
8.,13.,1.
8.,0.,0.
7.,0.,49.
10.,0.,30.
8.,0.,0.
10.,0.,49.
9.,14.,0.
10.,0.,42.
10.,0.,49.
10.,0.,46.
9.,19.,2.
8.,1.,34.
10.,0.,45.
7.,0.,0.
6.,16.,2.
8.,0.,1.
8.,0.,0.
8.,0.,0.
9.,18.,0.
10.,0.,44.
9.,18.,0.
6.,14.,1.
6.,11.,0.
7.,0.,0.
8.,0.,54.
8.,0.,1.
8.,0.,2.
9.,14.,0.
10.,0.,45.
6.,21.,1.
8.,1.,0.
6.,11.,1.
10.,0.,38.
6.,13.,0.
8.,0.,1.
6.,13.,0.
7.,18.,0.
7.,0.,42.
6.,17.,1.
6.,9.,2.
9.,16.,1.
10.,0.,45.
7.,0.,44.
10.,0.,45.
8.,0.,46.
10.,0.,47.
9.,12.,0.
10.,0.,46.
6.,14.,0.
7.,18.,1.
8.,0.,35.
9.,19.,2.
8.,0.,0.
7.,17.,1.
8.,0.,50.
9.,23.,1.
7.,15.,2.
7.,2.,0.
6.,1.,0.
7.,0.,46.
10.,0.,39.
10.,0.,48.
9.,15.,0.
6.,10.,2.
8.,0.,0.
7.,0.,0.
6.,0.,1.
8.,0.,39.
6.,0.,1.
9.,17.,0.
6.,13.,0.
8.,0.,39.
9.,10.,1.
7.,0.,37.
7.,0.,48.
8.,0.,40.
7.,0.,44.
10.,0.,50.
9.,16.,0.
8.,1.,39.
7.,28.,0.
6.,0.,0.
6.,14.,2.
6.,0.,0.
10.,0.,50.
7.,0.,50.
9.,31.,0.
9.,14.,0.
8.,0.,34.
7.,0.,1.
7.,0.,0.
10.,0.,36.
10.,0.,44.
7.,0.,0.
6.,7.,0.
7.,0.,44.
7.,0.,35.
6.,0.,35.
7.,0.,51.
7.,17.,1.
7.,0.,37.
8.,1.,48.
8.,0.,0.
6.,0.,2.
10.,0.,48.
8.,0.,0.
9.,10.,2.
9.,16.,0.
9.,18.,1.
6.,13.,0.
7.,13.,0.
10.,0.,42.
6.,23.,1.
6.,0.,0.
10.,0.,34.
9.,17.,1.
9.,16.,0.
9.,16.,0.
6.,0.,50.
6.,14.,0.
6.,0.,0.
7.,0.,0.
7.,0.,1.
9.,16.,0.
6.,0.,1.
9.,15.,1.
9.,12.,1.
7.,26.,0.
7.,0.,47.
10.,0.,0.
6.,0.,1.
10.,0.,50.
7.,0.,1.
10.,0.,32.
6.,0.,2.
6.,12.,0.
9.,19.,0.
6.,0.,0.
10.,1.,43.
8.,0.,0.
7.,0.,43.
9.,17.,2.
10.,0.,39.
10.,0.,48.
6.,0.,0.
6.,10.,0.
10.,0.,34.
8.,0.,43.
7.,19.,2.
8.,0.,0.
6.,12.,0.
6.,0.,3.
7.,0.,33.
9.,18.,0.
10.,0.,41.
6.,0.,0.
10.,0.,2.
9.,12.,0.
10.,0.,39.
8.,0.,48.
7.,0.,58.
9.,12.,0.
9.,19.,1.
6.,16.,0.
7.,0.,2.
9.,12.,1.
8.,0.,0.
10.,0.,37.
9.,18.,1.
7.,1.,0.
7.,19.,1.
7.,0.,42.
8.,0.,1.
7.,0.,46.
10.,0.,39.
10.,0.,40.
10.,0.,54.
10.,0.,48.
6.,12.,1.
9.,16.,0.
6.,0.,1.
6.,18.,2.
8.,0.,46.
10.,0.,36.
6.,0.,0.
9.,17.,0.
9.,17.,0.
8.,0.,0.
9.,22.,0.
9.,20.,0.
9.,12.,2.
9.,14.,0.
7.,11.,1.
8.,0.,0.
10.,1.,38.
9.,15.,0.
7.,1.,0.
9.,23.,0.
8.,0.,0.
8.,1.,51.
10.,1.,45.
10.,0.,39.
7.,14.,2.
7.,0.,43.
9.,14.,1.
9.,18.,2.
6.,0.,0.
8.,0.,0.
8.,0.,0.
7.,0.,37.
8.,0.,0.
9.,23.,0.
9.,17.,0.
8.,0.,52.
7.,8.,1.
6.,8.,1.
7.,0.,0.
10.,0.,34.
7.,0.,52.
6.,10.,0.
10.,0.,41.
10.,0.,47.
9.,21.,0.
9.,12.,0.
8.,0.,1.
8.,0.,47.
9.,13.,0.
9.,14.,0.
9.,18.,1.
10.,0.,39.
6.,0.,2.
8.,0.,48.
6.,0.,1.
10.,0.,37.
10.,0.,34.
7.,11.,1.
8.,0.,0.
8.,0.,48.
10.,0.,44.
8.,0.,57.
9.,18.,0.
7.,14.,0.
6.,0.,1.
9.,20.,1.
6.,14.,1.
10.,0.,55.
8.,0.,0.
10.,0.,31.
8.,0.,50.
9.,16.,0.
7.,12.,0.
6.,0.,0.
8.,0.,0.
10.,0.,44.
7.,12.,1.
9.,17.,0.
8.,0.,0.
10.,0.,45.
10.,0.,44.
6.,10.,1.
7.,17.,1.
9.,20.,0.
9.,21.,0.
9.,19.,0.
6.,0.,0.
6.,13.,0.
7.,13.,0.
10.,0.,52.
7.,0.,48.
8.,0.,50.
8.,0.,1.
7.,12.,0.
9.,21.,0.
7.,0.,3.
8.,0.,1.
7.,18.,1.
10.,0.,48.
10.,0.,33.
7.,10.,1.
8.,0.,0.
9.,9.,1.
6.,12.,1.
9.,14.,1.
7.,0.,42.
10.,0.,43.
6.,0.,0.
6.,0.,1.
9.,18.,1.
9.,14.,0.
9.,16.,0.
8.,0.,0.
10.,0.,32.
8.,0.,43.
10.,0.,42.
10.,0.,52.
9.,19.,0.
8.,0.,1.
10.,0.,49.
10.,0.,39.
6.,17.,0.
10.,0.,40.
10.,1.,49.
7.,0.,0.
8.,0.,0.
10.,0.,42.
7.,0.,46.
10.,0.,43.
9.,16.,0.
9.,16.,2.
8.,0.,2.
8.,0.,44.
7.,13.,0.
8.,0.,34.
10.,0.,46.
10.,0.,38.
9.,15.,42.
8.,0.,1.
9.,13.,0.
8.,0.,0.
9.,16.,1.
6.,25.,0.
9.,16.,0.
8.,0.,61.
6.,0.,0.
8.,0.,1.
9.,18.,2.
6.,8.,0.
7.,0.,45.
9.,11.,2.
10.,0.,47.
6.,0.,0.
6.,9.,0.
10.,0.,33.
9.,14.,2.
10.,0.,45.
6.,0.,0.
6.,23.,1.
8.,0.,46.
6.,0.,0.
8.,0.,2.
10.,0.,37.
7.,13.,0.
6.,15.,0.
8.,1.,37.
8.,0.,66.
6.,0.,0.
8.,0.,3.
10.,0.,52.
8.,0.,20.
8.,0.,0.
10.,0.,44.
9.,15.,0.
8.,0.,0.
10.,0.,47.
8.,0.,45.
6.,0.,0.
8.,0.,0.
10.,0.,50.
6.,12.,1.
8.,0.,0.
6.,9.,0.
6.,11.,0.
7.,8.,0.
10.,1.,49.
7.,0.,0.
8.,0.,0.
6.,0.,0.
7.,13.,0.
9.,16.,0.
10.,0.,46.
6.,0.,1.
9.,20.,0.
7.,0.,42.
8.,0.,34.
9.,19.,0.
8.,0.,44.
10.,1.,34.
6.,0.,0.
9.,16.,2.
8.,0.,40.
9.,22.,2.
8.,0.,0.
10.,0.,48.
9.,18.,0.
8.,0.,46.
10.,0.,43.
6.,0.,0.
7.,0.,52.
8.,0.,49.
7.,18.,1.
8.,0.,1.
7.,14.,0.
7.,0.,45.
7.,0.,37.
9.,19.,1.
7.,0.,40.
6.,20.,0.
7.,10.,0.
8.,0.,1.
9.,12.,1.
8.,0.,35.
8.,1.,2.
8.,0.,57.
8.,0.,1.
7.,0.,1.
10.,0.,43.
7.,0.,1.
8.,0.,51.
10.,0.,44.
9.,13.,0.
6.,0.,0.
10.,0.,45.
9.,16.,0.
10.,0.,44.
6.,0.,0.
6.,10.,0.
6.,0.,0.
7.,0.,1.
6.,0.,1.
7.,0.,58.
6.,0.,0.
9.,21.,0.
8.,0.,45.
9.,28.,1.
7.,15.,2.
6.,0.,0.
8.,0.,0.
9.,9.,0.
8.,0.,0.
9.,16.,1.
6.,11.,0.
7.,0.,54.
8.,0.,32.
8.,0.,0.
8.,0.,1.
10.,0.,43.
7.,0.,34.
6.,20.,1.
7.,15.,1.
6.,11.,0.
6.,0.,3.
9.,17.,0.
6.,0.,0.
8.,0.,54.
9.,15.,1.
9.,13.,1.
6.,22.,0.
6.,0.,1.
6.,0.,1.
6.,0.,1.
9.,21.,0.
6.,11.,0.
10.,0.,43.
7.,0.,47.
10.,0.,47.
6.,0.,1.
6.,0.,1.
10.,0.,42.
8.,1.,1.
9.,14.,0.
8.,0.,41.
9.,18.,0.
6.,15.,1.
8.,0.,1.
9.,13.,1.
10.,0.,33.
8.,0.,0.
8.,0.,0.
9.,13.,0.
10.,0.,1.
10.,0.,49.
8.,0.,47.
7.,14.,2.
8.,0.,0.
6.,0.,0.
8.,0.,35.
6.,16.,1.
10.,0.,44.
10.,0.,61.
8.,0.,1.
7.,0.,44.
6.,0.,0.
10.,0.,48.
7.,0.,51.
6.,0.,0.
8.,0.,0.
10.,0.,59.
8.,1.,26.
9.,9.,0.
10.,0.,37.
8.,0.,0.
6.,8.,1.
10.,0.,46.
6.,0.,1.
9.,15.,0.
7.,0.,47.
9.,22.,0.
6.,0.,1.
7.,19.,1.
7.,0.,41.
8.,0.,1.
9.,14.,0.
9.,15.,0.
6.,0.,0.
7.,20.,0.
10.,0.,44.
9.,16.,0.
10.,0.,46.
10.,0.,46.
6.,15.,0.
6.,0.,1.
8.,0.,53.
9.,13.,0.
8.,0.,0.
8.,0.,0.
7.,0.,0.
9.,17.,0.
10.,0.,41.
9.,23.,1.
8.,0.,51.
9.,20.,0.
10.,0.,44.
8.,1.,1.
6.,15.,0.
10.,0.,44.
6.,18.,0.
7.,13.,1.
7.,19.,2.
10.,0.,47.
10.,0.,46.
9.,18.,0.
7.,0.,0.
7.,12.,0.
10.,0.,36.
10.,0.,40.
8.,1.,47.
10.,0.,41.
6.,12.,0.
7.,0.,0.
7.,0.,31.
7.,0.,0.
8.,0.,35.
8.,0.,0.
9.,17.,0.
7.,18.,1.
9.,13.,0.
8.,0.,35.
8.,0.,0.
7.,9.,0.
7.,0.,37.
9.,18.,1.
7.,21.,0.
6.,0.,0.
9.,13.,0.
8.,0.,0.
10.,0.,38.
8.,0.,46.
6.,17.,1.
9.,10.,0.
10.,0.,45.
8.,0.,38.
10.,0.,38.
9.,18.,1.
8.,0.,0.
6.,1.,2.
10.,0.,45.
9.,14.,0.
8.,0.,0.
9.,16.,0.
8.,0.,35.
7.,0.,1.
6.,14.,0.
10.,0.,49.
10.,0.,39.
7.,9.,1.
7.,0.,0.
6.,0.,46.
9.,19.,0.
9.,12.,2.
6.,0.,0.
7.,17.,0.
10.,0.,38.
7.,11.,1.
8.,0.,0.
9.,14.,1.
9.,21.,3.
6.,0.,1.
8.,0.,34.
8.,0.,48.
