0.,1.
0.,0.
13.,38.
22.,48.
0.,1.
0.,1.
17.,44.
26.,44.
0.,1.
0.,0.
0.,0.
1.,0.
22.,50.
17.,40.
0.,0.
0.,1.
21.,41.
0.,0.
0.,0.
13.,43.
0.,0.
17.,40.
25.,40.
17.,46.
0.,0.
0.,0.
0.,0.
0.,1.
0.,1.
22.,40.
0.,1.
16.,38.
0.,0.
20.,39.
0.,0.
17.,42.
13.,45.
13.,42.
15.,42.
0.,1.
20.,48.
0.,0.
0.,0.
0.,0.
10.,47.
15.,55.
14.,32.
18.,36.
0.,1.
16.,52.
17.,41.
0.,0.
0.,0.
0.,0.
0.,0.
0.,0.
13.,52.
0.,1.
0.,0.
25.,46.
0.,1.
0.,1.
11.,40.
0.,0.
0.,1.
0.,0.
0.,1.
13.,44.
16.,42.
0.,0.
15.,40.
15.,35.
0.,0.
0.,1.
0.,0.
18.,33.
0.,1.
19.,47.
0.,0.
0.,1.
22.,46.
1.,1.
0.,1.
21.,39.
0.,1.
0.,0.
0.,0.
16.,48.
0.,1.
0.,0.
0.,0.
0.,0.
0.,1.
0.,0.
0.,0.
12.,50.
0.,0.
10.,40.
12.,38.
0.,0.
19.,42.
14.,40.
0.,0.
0.,0.
0.,2.
0.,1.
20.,45.
4.,52.
0.,0.
1.,0.
13.,45.
18.,39.
10.,35.
16.,46.
17.,35.
0.,1.
0.,1.
0.,0.
0.,0.
0.,0.
13.,43.
0.,1.
0.,0.
0.,0.
17.,48.
0.,1.
0.,0.
12.,52.
12.,41.
0.,1.
17.,40.
16.,38.
0.,0.
14.,47.
0.,0.
0.,0.
17.,45.
0.,1.
18.,32.
14.,42.
13.,35.
0.,0.
1.,0.
0.,0.
0.,1.
18.,44.
13.,48.
17.,42.
18.,47.
0.,0.
0.,0.
1.,1.
1.,0.
14.,36.
13.,46.
16.,37.
15.,44.
0.,1.
0.,0.
18.,59.
19.,39.
17.,57.
0.,1.
0.,0.
20.,53.
20.,39.
0.,0.
16.,40.
0.,1.
15.,53.
0.,1.
16.,51.
10.,45.
17.,45.
10.,51.
0.,2.
16.,37.
15.,40.
11.,42.
15.,49.
0.,0.
0.,0.
19.,37.
0.,1.
0.,1.
0.,1.
0.,0.
0.,0.
0.,0.
0.,0.
0.,0.
19.,36.
15.,54.
0.,0.
14.,0.
16.,38.
16.,42.
19.,42.
0.,1.
0.,2.
0.,1.
0.,0.
0.,0.
0.,0.
0.,0.
0.,2.
16.,46.
0.,0.
0.,1.
10.,31.
0.,0.
0.,2.
0.,2.
10.,42.
0.,0.
20.,40.
0.,1.
10.,39.
0.,0.
14.,34.
8.,35.
13.,36.
0.,1.
0.,0.
0.,0.
0.,0.
14.,42.
18.,36.
0.,1.
9.,42.
18.,32.
14.,41.
0.,1.
10.,47.
19.,39.
0.,1.
0.,0.
14.,39.
14.,40.
22.,44.
12.,49.
10.,42.
15.,44.
14.,61.
0.,0.
16.,44.
0.,0.
13.,35.
0.,0.
0.,0.
0.,0.
1.,0.
0.,0.
0.,1.
19.,49.
0.,2.
11.,43.
13.,40.
17.,39.
0.,0.
0.,0.
18.,59.
0.,0.
0.,1.
13.,49.
0.,1.
19.,40.
22.,50.
20.,51.
25.,27.
0.,0.
0.,0.
12.,47.
0.,0.
0.,0.
18.,52.
16.,48.
0.,1.
0.,1.
18.,46.
15.,43.
0.,3.
0.,0.
19.,55.
12.,45.
17.,49.
0.,0.
13.,45.
16.,46.
0.,0.
21.,56.
24.,47.
0.,0.
0.,0.
17.,49.
15.,46.
14.,41.
0.,0.
0.,2.
8.,1.
17.,42.
0.,0.
18.,57.
0.,0.
11.,50.
0.,1.
19.,42.
0.,0.
10.,36.
1.,1.
0.,0.
0.,1.
0.,0.
23.,50.
1.,0.
0.,1.
0.,0.
26.,51.
0.,0.
4.,53.
16.,43.
15.,39.
0.,0.
10.,48.
19.,52.
11.,44.
15.,39.
0.,1.
0.,2.
0.,0.
0.,2.
18.,42.
0.,0.
1.,0.
0.,0.
19.,49.
0.,0.
0.,0.
22.,34.
16.,45.
21.,50.
0.,0.
20.,34.
0.,0.
0.,0.
0.,1.
21.,52.
14.,47.
0.,0.
1.,1.
0.,1.
0.,0.
13.,45.
0.,0.
0.,0.
0.,0.
0.,0.
0.,0.
0.,0.
1.,0.
11.,57.
0.,0.
18.,51.
15.,40.
0.,1.
0.,0.
1.,0.
0.,3.
0.,0.
12.,45.
19.,43.
0.,1.
15.,37.
0.,0.
16.,45.
0.,0.
19.,42.
0.,0.
0.,2.
0.,0.
0.,30.
0.,1.
19.,57.
0.,0.
12.,34.
0.,0.
0.,1.
0.,0.
0.,1.
0.,0.
0.,2.
0.,0.
17.,37.
0.,0.
1.,0.
0.,0.
26.,41.
0.,0.
0.,0.
0.,1.
16.,42.
1.,1.
0.,2.
18.,33.
0.,0.
0.,0.
0.,0.
19.,45.
0.,0.
17.,48.
11.,39.
0.,0.
25.,37.
0.,1.
0.,0.
13.,49.
14.,44.
0.,1.
20.,51.
11.,45.
18.,36.
0.,1.
20.,33.
0.,0.
19.,47.
12.,35.
0.,0.
0.,0.
0.,0.
15.,48.
8.,45.
12.,40.
0.,0.
0.,1.
0.,0.
1.,0.
19.,54.
0.,0.
19.,47.
0.,0.
0.,2.
0.,1.
0.,0.
0.,0.
20.,39.
11.,34.
0.,0.
0.,0.
0.,0.
12.,40.
0.,0.
0.,0.
8.,51.
14.,45.
0.,0.
13.,42.
0.,0.
9.,42.
0.,0.
10.,40.
0.,0.
0.,1.
0.,0.
0.,0.
17.,44.
13.,36.
15.,41.
0.,0.
15.,50.
20.,34.
0.,0.
7.,59.
21.,41.
17.,42.
0.,0.
0.,0.
0.,1.
14.,41.
14.,41.
0.,1.
9.,37.
0.,0.
0.,0.
0.,0.
11.,45.
0.,0.
0.,0.
20.,43.
1.,0.
15.,42.
0.,0.
18.,30.
22.,41.
0.,1.
17.,47.
0.,1.
0.,1.
0.,1.
0.,0.
0.,0.
0.,0.
15.,37.
0.,0.
16.,41.
0.,0.
16.,44.
15.,42.
0.,1.
0.,0.
0.,0.
7.,34.
10.,46.
0.,1.
0.,0.
14.,45.
0.,1.
0.,0.
12.,51.
14.,34.
12.,44.
0.,0.
15.,43.
22.,39.
0.,1.
21.,44.
0.,1.
18.,38.
10.,37.
0.,0.
0.,1.
13.,47.
0.,0.
13.,41.
0.,1.
9.,53.
9.,34.
0.,0.
0.,0.
17.,45.
0.,0.
16.,27.
18.,46.
0.,1.
0.,0.
0.,0.
0.,0.
0.,0.
0.,2.
0.,0.
0.,1.
0.,0.
13.,45.
19.,41.
18.,45.
0.,0.
9.,44.
1.,0.
12.,59.
1.,0.
16.,48.
12.,39.
0.,0.
1.,1.
0.,0.
0.,0.
0.,1.
0.,0.
0.,1.
0.,0.
0.,1.
22.,38.
11.,39.
0.,0.
18.,45.
0.,0.
0.,0.
0.,0.
0.,1.
15.,55.
14.,40.
12.,45.
0.,0.
0.,0.
0.,0.
0.,2.
0.,0.
0.,0.
0.,0.
13.,45.
0.,1.
1.,0.
15.,44.
0.,0.
0.,0.
21.,0.
0.,3.
14.,52.
13.,38.
0.,1.
18.,44.
0.,0.
19.,33.
0.,1.
0.,1.
12.,38.
0.,0.
22.,43.
25.,46.
0.,0.
0.,1.
0.,0.
14.,42.
13.,43.
0.,0.
0.,1.
14.,41.
18.,0.
0.,0.
10.,49.
16.,43.
0.,0.
19.,36.
13.,51.
11.,49.
19.,39.
10.,45.
17.,38.
0.,0.
15.,43.
20.,44.
13.,51.
0.,0.
16.,57.
1.,0.
18.,46.
0.,0.
18.,50.
1.,1.
20.,39.
0.,0.
8.,33.
0.,0.
0.,0.
0.,0.
0.,0.
16.,47.
20.,46.
0.,1.
10.,41.
21.,47.
1.,0.
2.,0.
0.,0.
0.,0.
0.,0.
0.,0.
17.,40.
0.,2.
11.,1.
0.,0.
0.,2.
0.,1.
23.,45.
12.,36.
14.,39.
0.,0.
21.,42.
15.,38.
0.,0.
20.,37.
17.,52.
0.,0.
0.,1.
17.,34.
0.,1.
10.,47.
0.,1.
0.,0.
0.,0.
0.,0.
15.,37.
0.,1.
15.,44.
18.,45.
0.,0.
0.,1.
21.,45.
9.,48.
0.,1.
20.,48.
11.,39.
12.,38.
0.,0.
17.,45.
13.,42.
9.,31.
0.,1.
1.,0.
29.,61.
16.,45.
0.,1.
14.,51.
0.,0.
0.,0.
0.,1.
0.,0.
0.,1.
0.,0.
0.,2.
0.,1.
0.,0.
0.,1.
12.,38.
15.,43.
15.,47.
1.,0.
0.,1.
18.,37.
15.,44.
18.,41.
0.,0.
0.,1.
0.,0.
0.,1.
0.,0.
0.,0.
23.,50.
0.,1.
13.,47.
13.,29.
13.,51.
0.,0.
16.,46.
13.,43.
0.,0.
0.,1.
12.,37.
12.,45.
25.,37.
14.,43.
0.,0.
12.,43.
0.,2.
17.,37.
0.,0.
0.,0.
0.,0.
22.,41.
17.,29.
14.,35.
0.,0.
21.,39.
0.,0.
20.,43.
0.,1.
16.,44.
19.,43.
1.,0.
0.,0.
0.,0.
0.,0.
0.,0.
15.,56.
0.,0.
0.,1.
18.,38.
11.,48.
16.,48.
20.,40.
0.,1.
16.,30.
10.,52.
15.,44.
14.,44.
0.,0.
19.,48.
0.,2.
0.,0.
15.,41.
1.,0.
0.,1.
0.,0.
12.,42.
0.,1.
0.,0.
19.,46.
18.,43.
15.,36.
16.,40.
16.,58.
0.,1.
0.,1.
0.,0.
15.,39.
15.,44.
1.,1.
21.,25.
19.,36.
13.,24.
15.,32.
0.,0.
19.,38.
12.,44.
24.,29.
0.,1.
0.,0.
0.,0.
0.,0.
8.,44.
0.,0.
15.,43.
22.,44.
16.,34.
0.,0.
9.,39.
15.,38.
20.,30.
0.,0.
0.,2.
0.,0.
19.,48.
10.,42.
14.,40.
0.,0.
14.,42.
0.,0.
20.,36.
13.,53.
10.,40.
18.,48.
0.,0.
9.,47.
0.,0.
16.,46.
20.,56.
24.,42.
16.,34.
18.,46.
17.,45.
14.,44.
1.,0.
0.,1.
0.,0.
0.,1.
18.,56.
21.,38.
15.,38.
15.,56.
0.,1.
0.,0.
13.,1.
18.,28.
15.,39.
0.,1.
13.,49.
0.,0.
0.,0.
0.,2.
11.,45.
1.,1.
9.,37.
0.,1.
19.,35.
0.,1.
16.,41.
0.,0.
0.,0.
0.,0.
0.,0.
0.,1.
0.,1.
19.,46.
0.,0.
13.,48.
22.,39.
0.,0.
0.,0.
0.,2.
20.,46.
0.,1.
15.,55.
0.,0.
0.,0.
0.,1.
13.,43.
0.,0.
24.,49.
0.,2.
0.,0.
21.,49.
0.,0.
18.,54.
18.,33.
9.,40.
0.,0.
0.,1.
16.,45.
14.,44.
0.,1.
18.,31.
19.,33.
14.,46.
0.,0.
17.,37.
1.,1.
0.,0.
19.,35.
0.,0.
0.,0.
0.,0.
0.,0.
9.,51.
0.,2.
16.,32.
20.,37.
14.,41.
0.,1.
1.,1.
24.,1.
0.,0.
0.,1.
0.,0.
0.,1.
9.,43.
0.,0.
0.,0.
12.,23.
0.,1.
0.,0.
0.,1.
10.,51.
15.,37.
0.,0.
14.,56.
16.,44.
16.,36.
10.,43.
0.,0.
0.,2.
0.,1.
0.,0.
13.,41.
19.,32.
0.,0.
21.,49.
18.,48.
0.,0.
0.,1.
0.,0.
0.,1.
16.,38.
16.,35.
0.,0.
0.,0.
0.,2.
0.,0.
0.,0.
12.,35.
0.,0.
14.,27.
0.,0.
15.,37.
0.,2.
15.,39.
21.,37.
16.,46.
0.,0.
0.,0.
0.,0.
0.,0.
11.,47.
16.,54.
0.,0.
10.,33.
0.,1.
18.,32.
0.,0.
12.,38.
0.,0.
15.,37.
0.,0.
11.,54.
12.,36.
9.,37.
10.,46.
0.,1.
0.,0.
0.,0.
0.,1.
0.,0.
1.,0.
0.,0.
0.,0.
24.,39.
0.,0.
0.,0.
0.,1.
17.,39.
18.,43.
0.,1.
0.,1.
0.,1.
14.,36.
0.,0.
0.,0.
7.,39.
8.,49.
12.,39.
1.,1.
17.,42.
0.,1.
0.,0.
13.,46.
17.,44.
0.,1.
0.,0.
0.,1.
0.,1.
0.,0.
17.,41.
0.,1.
15.,57.
22.,31.
21.,36.
9.,43.
16.,50.
12.,32.
0.,1.
0.,2.
0.,0.
0.,2.
15.,34.
12.,47.
1.,0.
0.,1.
0.,0.
11.,53.
14.,41.
16.,52.
0.,1.
0.,0.
15.,39.
0.,0.
21.,39.
0.,0.
14.,39.
0.,1.
0.,1.
0.,0.
10.,37.
0.,1.
13.,30.
0.,0.
0.,1.
0.,0.
13.,45.
14.,43.
0.,2.
0.,0.
7.,33.
0.,1.
16.,42.
20.,35.
20.,34.
15.,39.
0.,1.
10.,49.
0.,1.
13.,44.
0.,0.
18.,49.
0.,0.
0.,0.
13.,38.
0.,0.
0.,0.
12.,1.
0.,0.
0.,1.
0.,0.
1.,0.
23.,50.
16.,40.
0.,2.
0.,0.
15.,37.
19.,38.
20.,42.
16.,49.
23.,49.
0.,0.
19.,39.
0.,0.
23.,42.
0.,0.
0.,0.
16.,36.
13.,38.
14.,51.
13.,37.
0.,0.
0.,0.
15.,35.
0.,1.
1.,0.
0.,0.
14.,48.
17.,41.
0.,0.
0.,2.
0.,0.
0.,0.
17.,33.
17.,44.
13.,36.
14.,46.
18.,48.
0.,1.
12.,41.
10.,46.
13.,45.
18.,43.
0.,1.
16.,35.
11.,0.
0.,2.
0.,2.
0.,0.
0.,1.
13.,48.
0.,0.
0.,0.
0.,1.
10.,40.
0.,0.
0.,1.
0.,1.
17.,55.
0.,0.
8.,33.
0.,0.
0.,1.
18.,46.
0.,0.
0.,1.
15.,36.
0.,0.
20.,39.
17.,46.
16.,39.
15.,42.
0.,0.
0.,0.
18.,57.
0.,2.
10.,44.
15.,43.
31.,42.
0.,0.
15.,40.
0.,0.
0.,2.
13.,48.
0.,0.
0.,0.
17.,44.
0.,0.
0.,0.
18.,41.
1.,0.
0.,0.
16.,39.
16.,49.
14.,44.
0.,0.
1.,1.
0.,1.
15.,37.
0.,0.
1.,1.
14.,41.
0.,0.
11.,44.
0.,0.
0.,1.
0.,1.
16.,29.
18.,45.
0.,0.
0.,0.
0.,0.
0.,1.
18.,41.
0.,0.
13.,44.
0.,0.
0.,3.
23.,42.
1.,0.
0.,3.
0.,1.
0.,0.
14.,45.
0.,0.
14.,51.
0.,0.
17.,44.
11.,43.
0.,0.
0.,1.
0.,0.
0.,0.
13.,43.
0.,0.
14.,51.
10.,49.
0.,0.
0.,0.
0.,0.
17.,30.
0.,0.
0.,0.
15.,48.
0.,1.
17.,46.
0.,0.
0.,0.
14.,50.
15.,53.
1.,0.
1.,0.
0.,1.
0.,1.
22.,53.
0.,2.
28.,56.
14.,48.
0.,0.
16.,39.
22.,50.
0.,0.
9.,39.
0.,2.
0.,1.
0.,1.
0.,1.
0.,0.
0.,2.
21.,49.
15.,35.
14.,43.
0.,0.
17.,55.
0.,1.
0.,0.
0.,0.
0.,2.
18.,40.
0.,0.
13.,49.
1.,1.
0.,2.
0.,0.
0.,1.
5.,51.
19.,47.
0.,1.
0.,0.
17.,48.
27.,37.
17.,43.
23.,40.
18.,44.
17.,40.
8.,37.
11.,48.
15.,42.
15.,50.
0.,0.
18.,42.
0.,0.
2.,0.
17.,38.
0.,0.
0.,0.
0.,0.
0.,0.
16.,31.
0.,0.
0.,1.
13.,43.
17.,36.
0.,0.
0.,1.
0.,1.
16.,44.
0.,0.
14.,39.
0.,1.
0.,0.
0.,0.
0.,1.
0.,0.
12.,44.
12.,43.
15.,42.
0.,33.
8.,46.
14.,47.
13.,32.
11.,40.
16.,48.
13.,37.
0.,0.
13.,48.
21.,39.
18.,44.
12.,41.
22.,38.
16.,47.
20.,39.
0.,0.
13.,41.
0.,0.
0.,0.
1.,0.
18.,38.
0.,1.
7.,45.
0.,0.
0.,1.
21.,45.
0.,0.
0.,0.
14.,35.
0.,0.
0.,0.
0.,1.
0.,0.
0.,1.
0.,0.
0.,0.
0.,0.
16.,43.
0.,0.
0.,0.
0.,0.
0.,0.
17.,29.
0.,0.
15.,43.
17.,40.
14.,50.
0.,1.
20.,44.
0.,0.
8.,42.
15.,35.
21.,41.
0.,0.
12.,36.
0.,0.
0.,0.
22.,48.
15.,38.
0.,0.
18.,35.
0.,1.
0.,0.
0.,1.
12.,36.
11.,41.
17.,38.
19.,46.
14.,40.
0.,0.
0.,0.
1.,0.
0.,1.
19.,47.
22.,50.
20.,43.
15.,40.
15.,41.
18.,23.
16.,40.
0.,0.
0.,0.
12.,46.
0.,1.
0.,0.
10.,34.
21.,37.
12.,37.
14.,40.
0.,0.
0.,1.
21.,42.
0.,0.
0.,1.
15.,29.
0.,0.
0.,1.
14.,46.
19.,58.
21.,49.
10.,41.
13.,54.
16.,45.
0.,0.
16.,40.
13.,39.
0.,1.
13.,35.
0.,1.
18.,43.
0.,0.
1.,0.
0.,2.
19.,44.
14.,54.
0.,1.
16.,37.
0.,0.
1.,0.
17.,45.
19.,34.
18.,40.
13.,57.
1.,1.
16.,38.
12.,43.
0.,0.
21.,44.
1.,0.
21.,38.
20.,37.
0.,1.
17.,49.
0.,0.
12.,39.
0.,1.
15.,46.
20.,38.
0.,0.
0.,0.
18.,42.
0.,0.
17.,53.
10.,32.
24.,43.
0.,0.
0.,0.
0.,0.
22.,37.
0.,0.
0.,1.
0.,0.
0.,0.
0.,0.
0.,1.
0.,0.
0.,0.
15.,44.
17.,33.
20.,45.
0.,2.
0.,0.
14.,44.
16.,42.
0.,1.
13.,50.
0.,1.
0.,0.
0.,1.
16.,37.
0.,0.
0.,0.
0.,0.
0.,1.
6.,37.
0.,0.
0.,1.
14.,43.
0.,0.
15.,43.
17.,44.
0.,0.
10.,42.
18.,36.
20.,40.
0.,0.
10.,35.
0.,0.
0.,0.
0.,0.
11.,51.
0.,1.
19.,50.
0.,0.
17.,32.
0.,0.
0.,1.
22.,44.
0.,1.
17.,34.
15.,34.
16.,46.
20.,47.
0.,0.
0.,0.
19.,52.
14.,50.
9.,43.
0.,0.
0.,0.
14.,42.
11.,36.
0.,0.
12.,43.
15.,36.
13.,47.
0.,1.
0.,0.
0.,1.
17.,38.
0.,1.
23.,44.
15.,48.
25.,39.
16.,44.
10.,46.
0.,0.
23.,31.
0.,1.
0.,0.
0.,0.
0.,1.
0.,1.
14.,49.
13.,44.
0.,2.
15.,48.
14.,46.
0.,2.
7.,37.
11.,46.
20.,47.
0.,0.
0.,0.
16.,33.
18.,38.
13.,51.
0.,0.
1.,0.
0.,0.
5.,42.
0.,0.
0.,0.
13.,40.
22.,31.
0.,0.
0.,0.
0.,0.
21.,36.
0.,0.
18.,36.
14.,34.
0.,0.
0.,1.
0.,0.
13.,41.
1.,1.
13.,41.
0.,0.
17.,46.
0.,1.
0.,0.
0.,0.
0.,0.
21.,45.
0.,2.
0.,0.
17.,26.
0.,0.
0.,0.
0.,1.
0.,1.
11.,39.
0.,1.
25.,36.
0.,1.
0.,0.
14.,45.
15.,43.
0.,0.
0.,0.
14.,38.
0.,0.
19.,49.
0.,0.
0.,2.
0.,0.
0.,0.
9.,47.
0.,1.
0.,2.
0.,0.
12.,41.
0.,0.
17.,41.
0.,0.
0.,1.
0.,0.
15.,32.
9.,51.
1.,0.
14.,45.
0.,0.
0.,1.
13.,50.
21.,42.
18.,45.
25.,46.
15.,39.
1.,0.
0.,0.
0.,1.
13.,51.
0.,0.
10.,35.
0.,1.
0.,1.
0.,1.
0.,0.
0.,1.
15.,45.
15.,56.
0.,0.
0.,0.
0.,1.
1.,0.
0.,0.
0.,0.
18.,46.
0.,0.
11.,44.
19.,44.
17.,40.
21.,43.
0.,0.
0.,0.
10.,46.
0.,0.
0.,0.
11.,43.
0.,2.
1.,0.
14.,38.
0.,0.
0.,0.
16.,43.
19.,35.
20.,44.
0.,0.
0.,0.
0.,1.
0.,0.
19.,57.
0.,1.
17.,56.
17.,39.
21.,34.
10.,38.
0.,1.
25.,46.
0.,0.
19.,53.
0.,0.
0.,2.
22.,49.
12.,43.
0.,1.
0.,0.
0.,2.
16.,36.
0.,0.
0.,1.
20.,41.
0.,0.
1.,0.
0.,1.
0.,1.
0.,1.
0.,2.
1.,1.
19.,48.
0.,1.
1.,0.
0.,0.
14.,45.
18.,34.
15.,33.
0.,0.
1.,1.
0.,0.
20.,46.
0.,0.
0.,0.
15.,49.
0.,0.
0.,1.
0.,1.
13.,39.
0.,0.
0.,0.
21.,57.
0.,0.
0.,0.
17.,39.
0.,0.
18.,49.
0.,0.
0.,0.
18.,47.
1.,2.
0.,2.
14.,35.
0.,0.
1.,1.
