16.,56.
0.,1.
0.,0.
11.,48.
0.,0.
10.,51.
13.,45.
17.,39.
1.,0.
9.,34.
9.,42.
0.,0.
7.,49.
0.,0.
4.,35.
15.,42.
13.,47.
16.,49.
15.,51.
6.,40.
0.,0.
0.,1.
0.,1.
0.,2.
14.,62.
0.,0.
0.,1.
0.,0.
0.,0.
0.,0.
0.,0.
7.,44.
0.,0.
0.,1.
4.,40.
0.,1.
9.,51.
0.,1.
16.,49.
0.,1.
0.,3.
0.,1.
7.,37.
6.,47.
11.,48.
6.,28.
9.,46.
0.,0.
0.,1.
14.,41.
0.,1.
0.,0.
6.,41.
0.,2.
16.,53.
12.,43.
14.,66.
0.,1.
0.,0.
0.,0.
0.,0.
0.,0.
9.,44.
0.,0.
18.,38.
0.,0.
0.,1.
0.,0.
0.,0.
0.,0.
19.,53.
0.,1.
13.,46.
0.,0.
0.,0.
0.,0.
7.,28.
0.,1.
0.,1.
14.,47.
0.,0.
8.,41.
12.,41.
12.,57.
19.,40.
15.,34.
0.,0.
8.,45.
14.,46.
14.,45.
1.,1.
15.,62.
1.,0.
0.,0.
0.,0.
0.,0.
11.,44.
0.,0.
1.,0.
0.,0.
10.,47.
13.,49.
0.,1.
13.,40.
0.,0.
15.,36.
0.,0.
9.,38.
0.,0.
0.,1.
0.,0.
0.,1.
21.,39.
13.,46.
2.,1.
0.,2.
14.,45.
8.,54.
1.,0.
0.,2.
9.,55.
10.,28.
6.,48.
11.,40.
11.,35.
0.,0.
10.,45.
13.,42.
14.,47.
0.,0.
0.,2.
8.,48.
16.,44.
11.,52.
11.,27.
18.,43.
9.,40.
0.,2.
16.,53.
11.,39.
0.,0.
15.,48.
0.,0.
17.,51.
16.,44.
15.,32.
0.,1.
9.,43.
0.,1.
0.,0.
0.,1.
0.,0.
0.,0.
11.,49.
12.,37.
0.,2.
0.,1.
0.,1.
0.,0.
0.,1.
0.,1.
12.,50.
0.,0.
15.,43.
0.,0.
0.,0.
0.,0.
5.,49.
0.,0.
19.,52.
0.,0.
0.,1.
7.,37.
0.,1.
0.,0.
10.,38.
0.,2.
0.,2.
0.,1.
6.,53.
0.,1.
0.,0.
0.,0.
0.,1.
21.,49.
13.,55.
0.,0.
9.,52.
0.,1.
5.,51.
6.,38.
11.,35.
0.,0.
0.,0.
0.,2.
0.,0.
0.,0.
0.,0.
12.,44.
0.,1.
19.,48.
0.,1.
12.,40.
12.,32.
0.,1.
10.,39.
14.,44.
9.,49.
1.,0.
0.,1.
11.,43.
12.,43.
13.,53.
14.,40.
5.,40.
4.,49.
15.,50.
13.,42.
0.,0.
8.,42.
0.,0.
15.,47.
0.,1.
12.,33.
0.,0.
0.,0.
9.,48.
0.,0.
12.,44.
0.,1.
13.,39.
0.,0.
11.,36.
0.,0.
11.,34.
0.,2.
0.,0.
11.,45.
15.,56.
9.,46.
0.,1.
15.,46.
0.,1.
0.,0.
12.,49.
0.,0.
12.,45.
0.,1.
11.,29.
1.,0.
0.,0.
8.,41.
0.,0.
0.,0.
6.,42.
0.,0.
17.,45.
9.,48.
12.,34.
0.,0.
0.,0.
9.,58.
13.,45.
12.,41.
0.,0.
11.,39.
7.,33.
0.,0.
8.,55.
14.,43.
0.,0.
0.,2.
9.,49.
0.,0.
14.,37.
5.,40.
0.,2.
0.,2.
1.,1.
0.,1.
20.,41.
0.,1.
0.,1.
11.,52.
0.,0.
0.,0.
0.,0.
0.,0.
16.,39.
12.,42.
0.,0.
0.,0.
0.,2.
17.,37.
16.,47.
6.,50.
11.,34.
0.,0.
11.,39.
13.,41.
13.,60.
0.,2.
0.,0.
0.,0.
0.,0.
8.,47.
0.,0.
10.,47.
13.,46.
0.,3.
0.,0.
0.,0.
0.,1.
10.,38.
17.,35.
0.,2.
11.,33.
5.,49.
0.,2.
10.,38.
0.,0.
0.,0.
0.,1.
12.,45.
0.,0.
13.,41.
0.,0.
0.,0.
0.,2.
12.,55.
9.,53.
0.,1.
0.,1.
0.,0.
0.,0.
1.,0.
0.,0.
0.,0.
9.,37.
0.,1.
19.,42.
1.,1.
9.,43.
11.,44.
0.,1.
0.,2.
8.,48.
20.,37.
0.,0.
8.,49.
0.,1.
11.,38.
0.,0.
5.,49.
0.,0.
0.,0.
12.,30.
13.,50.
0.,2.
9.,35.
9.,45.
0.,0.
0.,1.
0.,1.
0.,0.
0.,0.
0.,1.
0.,0.
9.,53.
13.,46.
0.,1.
16.,52.
17.,41.
0.,0.
0.,0.
10.,45.
7.,54.
0.,1.
1.,1.
0.,0.
10.,53.
0.,0.
12.,39.
0.,2.
9.,46.
16.,51.
0.,0.
0.,0.
0.,0.
0.,0.
0.,1.
0.,0.
0.,2.
8.,38.
13.,41.
0.,0.
10.,44.
0.,1.
8.,40.
11.,35.
0.,1.
9.,48.
10.,37.
13.,41.
0.,0.
0.,0.
0.,0.
0.,1.
0.,0.
11.,47.
13.,35.
10.,43.
13.,36.
9.,45.
0.,4.
0.,1.
0.,0.
0.,1.
1.,0.
0.,0.
0.,0.
0.,0.
0.,0.
7.,46.
0.,0.
11.,52.
13.,50.
9.,48.
0.,1.
14.,48.
0.,0.
0.,1.
0.,1.
9.,45.
0.,1.
10.,43.
10.,50.
0.,0.
15.,45.
0.,1.
10.,45.
0.,3.
0.,0.
0.,0.
0.,0.
0.,1.
8.,51.
14.,48.
0.,1.
0.,0.
1.,1.
0.,1.
6.,62.
0.,1.
0.,0.
9.,39.
0.,0.
0.,1.
0.,1.
0.,0.
13.,51.
0.,0.
15.,42.
0.,2.
0.,0.
0.,0.
13.,32.
12.,47.
0.,0.
14.,50.
0.,2.
13.,45.
12.,44.
7.,52.
0.,2.
19.,50.
6.,37.
0.,1.
0.,0.
9.,34.
0.,0.
7.,54.
0.,0.
0.,2.
0.,0.
10.,43.
13.,40.
0.,0.
14.,43.
13.,47.
0.,0.
0.,2.
0.,1.
7.,43.
0.,1.
0.,1.
10.,49.
16.,51.
11.,39.
17.,30.
7.,54.
0.,0.
11.,32.
0.,3.
16.,41.
11.,41.
0.,3.
0.,0.
0.,0.
0.,1.
0.,0.
14.,51.
0.,0.
10.,41.
9.,51.
0.,1.
16.,34.
8.,51.
0.,0.
1.,1.
0.,0.
14.,45.
12.,47.
0.,0.
12.,51.
8.,37.
0.,2.
0.,0.
9.,44.
1.,1.
12.,42.
6.,46.
0.,0.
1.,1.
0.,4.
0.,1.
7.,37.
0.,0.
0.,0.
6.,41.
13.,54.
13.,44.
6.,61.
0.,1.
0.,0.
0.,0.
0.,0.
0.,1.
1.,0.
8.,39.
0.,1.
14.,39.
0.,0.
14.,34.
9.,35.
0.,1.
12.,46.
16.,50.
13.,56.
11.,49.
13.,47.
18.,38.
14.,39.
0.,1.
0.,0.
0.,0.
0.,0.
9.,40.
9.,36.
11.,41.
6.,41.
0.,3.
1.,0.
0.,0.
0.,1.
1.,0.
1.,0.
0.,0.
0.,0.
0.,1.
0.,0.
8.,46.
0.,2.
12.,49.
14.,42.
8.,55.
12.,57.
0.,0.
0.,2.
0.,0.
14.,44.
0.,2.
0.,0.
0.,0.
0.,0.
11.,43.
11.,38.
0.,1.
0.,0.
9.,56.
10.,48.
9.,44.
0.,0.
12.,36.
0.,0.
0.,0.
0.,0.
0.,2.
0.,1.
10.,41.
0.,0.
0.,0.
14.,36.
0.,0.
7.,46.
11.,48.
14.,45.
0.,1.
0.,0.
9.,47.
11.,38.
8.,52.
5.,45.
0.,1.
0.,0.
12.,59.
0.,2.
0.,1.
9.,41.
1.,0.
0.,0.
0.,1.
0.,0.
0.,0.
0.,0.
17.,59.
0.,2.
0.,0.
0.,0.
10.,50.
0.,1.
8.,45.
0.,0.
7.,41.
13.,42.
7.,52.
10.,53.
11.,45.
8.,40.
14.,33.
0.,0.
0.,0.
14.,40.
7.,46.
13.,40.
14.,38.
10.,40.
0.,0.
14.,35.
11.,46.
15.,48.
0.,0.
0.,0.
0.,0.
0.,0.
0.,1.
0.,0.
10.,45.
11.,37.
9.,40.
10.,35.
0.,0.
0.,0.
16.,50.
0.,3.
0.,1.
7.,44.
14.,45.
12.,42.
0.,1.
9.,52.
15.,48.
10.,47.
0.,0.
0.,1.
0.,0.
8.,35.
0.,0.
8.,46.
0.,0.
0.,1.
16.,43.
14.,53.
0.,0.
15.,42.
14.,49.
0.,0.
0.,0.
17.,50.
0.,0.
0.,1.
9.,36.
6.,38.
0.,0.
15.,42.
1.,0.
0.,1.
0.,0.
0.,0.
11.,51.
0.,0.
9.,41.
12.,56.
4.,48.
14.,49.
12.,50.
7.,42.
15.,42.
12.,45.
0.,0.
0.,0.
0.,2.
10.,44.
19.,43.
8.,47.
12.,49.
11.,50.
0.,1.
15.,41.
0.,0.
1.,0.
17.,43.
16.,51.
6.,43.
0.,1.
8.,42.
9.,53.
21.,36.
0.,1.
10.,48.
15.,43.
0.,1.
10.,38.
12.,40.
8.,36.
16.,52.
0.,0.
0.,0.
0.,0.
12.,45.
0.,0.
12.,39.
0.,1.
0.,0.
9.,36.
10.,37.
0.,0.
0.,2.
10.,40.
7.,51.
13.,35.
0.,0.
0.,2.
0.,0.
0.,0.
0.,0.
7.,52.
0.,0.
10.,48.
12.,41.
0.,0.
0.,0.
13.,49.
0.,1.
10.,43.
0.,0.
13.,42.
12.,49.
0.,1.
0.,1.
0.,0.
10.,57.
14.,41.
0.,2.
0.,0.
9.,43.
0.,0.
10.,50.
11.,38.
16.,49.
12.,38.
14.,41.
0.,0.
0.,0.
13.,33.
0.,0.
10.,50.
10.,58.
10.,40.
10.,58.
19.,32.
9.,46.
0.,1.
8.,38.
4.,39.
16.,40.
13.,40.
0.,1.
0.,0.
15.,39.
0.,0.
0.,1.
9.,53.
0.,2.
9.,46.
0.,1.
0.,0.
0.,0.
0.,0.
0.,2.
0.,1.
0.,0.
7.,47.
0.,0.
10.,35.
10.,51.
5.,43.
0.,0.
10.,53.
8.,47.
0.,1.
0.,0.
0.,0.
8.,52.
5.,41.
18.,36.
0.,0.
11.,41.
0.,0.
0.,0.
0.,0.
10.,40.
0.,0.
0.,1.
0.,1.
0.,1.
0.,0.
0.,0.
0.,0.
11.,43.
13.,38.
0.,0.
9.,52.
0.,1.
0.,0.
8.,39.
0.,0.
12.,52.
0.,1.
0.,1.
1.,0.
12.,59.
0.,1.
0.,0.
12.,58.
0.,1.
0.,0.
6.,37.
0.,0.
0.,1.
6.,43.
11.,60.
10.,53.
11.,40.
1.,1.
7.,41.
0.,0.
0.,0.
12.,44.
12.,41.
0.,0.
9.,38.
10.,52.
0.,1.
9.,33.
0.,0.
0.,0.
0.,0.
10.,48.
0.,0.
0.,1.
11.,38.
7.,42.
0.,0.
13.,38.
12.,37.
0.,1.
0.,1.
11.,57.
15.,42.
14.,50.
7.,36.
11.,41.
0.,0.
0.,0.
7.,41.
0.,0.
0.,1.
12.,54.
0.,0.
17.,39.
19.,44.
8.,41.
11.,49.
14.,52.
13.,58.
0.,1.
0.,1.
0.,1.
12.,44.
0.,0.
12.,53.
11.,45.
7.,54.
11.,44.
10.,44.
0.,1.
17.,42.
0.,1.
16.,49.
0.,1.
11.,47.
6.,41.
0.,0.
0.,0.
13.,35.
0.,1.
9.,42.
0.,0.
9.,49.
12.,40.
9.,40.
1.,3.
0.,0.
11.,50.
0.,1.
10.,34.
0.,2.
0.,0.
0.,0.
0.,0.
0.,2.
10.,50.
9.,52.
0.,1.
13.,56.
15.,40.
0.,1.
11.,33.
8.,54.
0.,0.
0.,0.
0.,1.
0.,0.
13.,38.
19.,51.
9.,57.
0.,1.
0.,0.
8.,48.
10.,40.
0.,1.
10.,44.
12.,53.
4.,39.
11.,55.
13.,57.
0.,2.
11.,43.
1.,0.
7.,39.
0.,1.
13.,41.
1.,2.
0.,0.
16.,36.
0.,1.
0.,0.
0.,0.
0.,2.
10.,46.
0.,1.
23.,42.
12.,43.
8.,37.
0.,0.
0.,1.
21.,35.
0.,0.
0.,1.
0.,0.
0.,0.
0.,0.
10.,44.
16.,33.
0.,0.
11.,40.
10.,52.
0.,1.
10.,46.
0.,0.
15.,35.
1.,1.
0.,0.
0.,0.
0.,0.
0.,1.
0.,0.
1.,2.
17.,38.
9.,42.
0.,0.
9.,45.
0.,0.
0.,1.
13.,44.
16.,51.
15.,49.
0.,0.
8.,52.
0.,0.
17.,40.
0.,0.
0.,0.
0.,1.
11.,55.
10.,49.
16.,51.
12.,57.
0.,1.
0.,2.
15.,53.
0.,0.
11.,36.
0.,0.
0.,1.
5.,51.
11.,33.
0.,1.
11.,38.
0.,0.
11.,48.
10.,38.
0.,1.
0.,0.
0.,2.
16.,42.
0.,2.
6.,42.
10.,50.
11.,28.
0.,0.
0.,0.
12.,48.
0.,0.
0.,2.
11.,45.
9.,34.
0.,1.
0.,0.
0.,2.
12.,39.
0.,0.
15.,51.
6.,42.
15.,36.
22.,47.
13.,47.
1.,0.
12.,41.
10.,38.
12.,58.
7.,42.
0.,0.
0.,0.
9.,39.
0.,0.
18.,48.
0.,0.
9.,40.
15.,42.
0.,0.
12.,48.
13.,47.
0.,1.
0.,0.
10.,36.
12.,46.
0.,0.
0.,1.
0.,0.
1.,0.
12.,42.
7.,51.
10.,30.
9.,43.
5.,30.
10.,34.
5.,40.
0.,0.
0.,0.
0.,1.
8.,45.
0.,1.
9.,49.
12.,36.
0.,1.
16.,39.
18.,50.
0.,1.
12.,35.
6.,39.
12.,31.
10.,51.
0.,0.
0.,0.
12.,43.
0.,0.
0.,0.
0.,0.
0.,0.
0.,1.
11.,49.
0.,1.
12.,34.
0.,2.
0.,0.
0.,1.
0.,0.
0.,0.
0.,0.
14.,39.
10.,30.
0.,0.
0.,1.
7.,49.
14.,55.
12.,41.
0.,1.
13.,51.
0.,2.
11.,42.
11.,46.
16.,43.
0.,1.
0.,0.
13.,38.
0.,1.
0.,0.
0.,0.
0.,0.
12.,28.
0.,2.
11.,42.
11.,35.
0.,1.
9.,62.
7.,34.
12.,39.
12.,59.
0.,1.
0.,1.
6.,48.
0.,1.
10.,46.
0.,0.
0.,0.
0.,0.
0.,1.
15.,51.
13.,43.
0.,0.
0.,1.
13.,45.
9.,39.
14.,44.
10.,54.
1.,1.
0.,0.
0.,0.
14.,41.
0.,0.
0.,1.
0.,1.
17.,40.
21.,53.
1.,0.
7.,38.
0.,1.
14.,59.
0.,0.
0.,0.
0.,2.
0.,2.
13.,48.
8.,56.
0.,0.
15.,41.
0.,1.
8.,50.
13.,43.
20.,57.
8.,36.
0.,1.
10.,52.
0.,0.
0.,2.
0.,0.
0.,0.
0.,1.
17.,45.
11.,40.
13.,51.
9.,36.
0.,0.
3.,34.
0.,0.
0.,1.
0.,0.
0.,0.
14.,48.
13.,35.
15.,39.
0.,0.
1.,1.
0.,0.
0.,0.
14.,44.
0.,0.
8.,40.
11.,30.
10.,49.
13.,35.
16.,42.
11.,44.
15.,39.
0.,0.
12.,44.
